1971-12-31,68,258458,354218,612676
1971-12-31,69,248940,351094,600034
1971-12-31,70,231076,333273,564349
1971-12-31,71,209121,309635,518756
1971-12-31,72,184806,292097,476903
1971-12-31,73,163896,278509,442405
1971-12-31,74,142370,254943,397313
1971-12-31,75,127705,242035,369740
1971-12-31,76,110272,217248,327520
1971-12-31,77,97169,198975,296144
1971-12-31,78,88644,179973,268617
1971-12-31,79,77244,157588,234832
1971-12-31,80,69686,141409,211095
1971-12-31,81,59716,120134,179850
1971-12-31,82,51405,105044,156449
1971-12-31,83,44972,89394,134366
1971-12-31,84,37620,74616,112236
1971-12-31,85,131808,256878,388686
1972-12-31,0,351980,335114,687094
1972-12-31,1,389899,370920,760819
1972-12-31,2,403499,384899,788398
1972-12-31,3,455154,432809,887963
1972-12-31,4,491191,466022,957213
1972-12-31,5,510570,485774,996344
1972-12-31,6,523978,498720,1022698
1972-12-31,7,525225,498438,1023663
1972-12-31,8,535836,508857,1044693
1972-12-31,9,528747,503506,1032253
1972-12-31,10,509876,485064,994940
1972-12-31,11,507281,483229,990510
1972-12-31,12,491045,467693,958738
1972-12-31,13,480203,454171,934374
1972-12-31,14,459309,434283,893592
1972-12-31,15,453600,427737,881337
1972-12-31,16,441621,415017,856638
1972-12-31,17,425795,400617,826412
1972-12-31,18,428933,410068,839001
1972-12-31,19,416958,402282,819240
1972-12-31,20,421913,412362,834275
1972-12-31,21,417169,409345,826514
1972-12-31,22,439402,421848,861250
1972-12-31,23,450807,420883,871690
1972-12-31,24,433672,403408,837080
1972-12-31,25,413246,382652,795898
1972-12-31,26,384898,355207,740105
1972-12-31,27,334346,306464,640810
1972-12-31,28,431347,400213,831560
1972-12-31,29,442697,406012,848709
1972-12-31,30,442958,396599,839557
1972-12-31,31,527272,479287,1006559
1972-12-31,32,573592,518655,1092247
1972-12-31,33,565052,512058,1077110
1972-12-31,34,534813,484193,1019006
1972-12-31,35,504216,457099,961315
1972-12-31,36,498539,453841,952380
1972-12-31,37,485574,444189,929763
1972-12-31,38,461107,419051,880158
1972-12-31,39,382426,345577,728003
1972-12-31,40,382491,352139,734630
1972-12-31,41,392268,364019,756287
1972-12-31,42,419463,392144,811607
1972-12-31,43,410990,386467,797457
1972-12-31,44,417650,394602,812252
1972-12-31,45,379094,386396,765490
1972-12-31,46,357592,403926,761518
1972-12-31,47,345942,422836,768778
1972-12-31,48,307079,415849,722928
1972-12-31,49,303754,416441,720195
1972-12-31,50,322133,437825,759958
1972-12-31,51,333183,461852,795035
1972-12-31,52,326329,465160,791489
1972-12-31,53,252884,356362,609246
1972-12-31,54,170620,239860,410480
1972-12-31,55,165736,230978,396714
1972-12-31,56,181325,255400,436725
1972-12-31,57,235148,336363,571511
1972-12-31,58,296443,429017,725460
1972-12-31,59,306473,433557,740030
1972-12-31,60,313670,439844,753514
1972-12-31,61,296966,419026,715992
1972-12-31,62,297265,429691,726956
1972-12-31,63,302790,431900,734690
1972-12-31,64,294543,424584,719127
1972-12-31,65,290643,408670,699313
1972-12-31,66,278170,398173,676343
1972-12-31,67,277806,376426,654232
1972-12-31,68,267784,368194,635978
1972-12-31,69,246407,346133,592540
1972-12-31,70,236240,342022,578262
1972-12-31,71,218012,323439,541451
1972-12-31,72,196259,299423,495682
1972-12-31,73,172449,281239,453688
1972-12-31,74,151830,266820,418650
1972-12-31,75,131088,242540,373628
1972-12-31,76,116533,228820,345353
1972-12-31,77,100109,203808,303917
1972-12-31,78,87415,185262,272677
1972-12-31,79,78940,166096,245036
1972-12-31,80,68235,144175,212410
1972-12-31,81,60987,127869,188856
1972-12-31,82,51564,107204,158768
1972-12-31,83,43902,92513,136415
1972-12-31,84,37820,77576,115396
1972-12-31,85,133484,269321,402805
1973-12-31,0,318603,304421,623024
1973-12-31,1,350062,334297,684359
1973-12-31,2,391275,372075,763350
1973-12-31,3,406584,387578,794162
1973-12-31,4,458713,435691,894404
1973-12-31,5,494123,468446,962569
1973-12-31,6,511629,486921,998550
1973-12-31,7,525277,500099,1025376
1973-12-31,8,527438,500412,1027850
1973-12-31,9,538255,510982,1049237
1973-12-31,10,531129,505546,1036675
1973-12-31,11,512416,487451,999867
1973-12-31,12,509670,485323,994993
1973-12-31,13,493930,470218,964148
1973-12-31,14,483547,456853,940400
1973-12-31,15,465090,437957,903047
1973-12-31,16,459060,431309,890369
1973-12-31,17,447056,419928,866984
1973-12-31,18,433561,408927,842488
1973-12-31,19,435816,420847,856663
1973-12-31,20,418486,412746,831232
1973-12-31,21,430707,421636,852343
1973-12-31,22,429911,416621,846532
1973-12-31,23,454116,429677,883793
1973-12-31,24,464862,427146,892008
1973-12-31,25,447445,408896,856341
1973-12-31,26,423149,387327,810476
1973-12-31,27,392251,358776,751027
1973-12-31,28,341524,309840,651364
1973-12-31,29,438750,402863,841613
1973-12-31,30,451846,408260,860106
1973-12-31,31,448296,398830,847126
1973-12-31,32,531070,481013,1012083
1973-12-31,33,577586,520280,1097866
1973-12-31,34,567884,513608,1081492
1973-12-31,35,537502,485683,1023185
1973-12-31,36,505332,458079,963411
1973-12-31,37,498466,454546,953012
1973-12-31,38,485736,444856,930592
1973-12-31,39,461194,419542,880736
1973-12-31,40,382616,346092,728708
1973-12-31,41,381838,352535,734373
1973-12-31,42,391012,364179,755191
1973-12-31,43,418129,392071,810200
1973-12-31,44,409543,386251,795794
1973-12-31,45,415958,394286,810244
1973-12-31,46,377239,385809,763048
1973-12-31,47,355580,403307,758887
1973-12-31,48,344025,421978,766003
1973-12-31,49,305094,414821,719915
1973-12-31,50,301761,415207,716968
1973-12-31,51,319720,436250,755970
1973-12-31,52,330423,460066,790489
1973-12-31,53,323330,463092,786422
1973-12-31,54,250361,354732,605093
1973-12-31,55,168552,238541,407093
1973-12-31,56,163591,229703,393294
1973-12-31,57,178906,253938,432844
1973-12-31,58,231653,334116,565769
1973-12-31,59,291546,425872,717418
1973-12-31,60,300695,430358,731053
1973-12-31,61,307332,436569,743901
1973-12-31,62,290176,415349,705525
1973-12-31,63,289973,425341,715314
1973-12-31,64,294353,426788,721141
1973-12-31,65,285493,418865,704358
1973-12-31,66,280974,402450,683424
1973-12-31,67,268033,391157,659190
1973-12-31,68,266268,369095,635363
1973-12-31,69,255503,359861,615364
1973-12-31,70,233953,337188,571141
1973-12-31,71,223053,332002,555055
1973-12-31,72,204771,312767,517538
1973-12-31,73,183262,288404,471666
1973-12-31,74,159702,269221,428923
1973-12-31,75,139911,254140,394051
1973-12-31,76,119783,229519,349302
1973-12-31,77,105416,214968,320384
1973-12-31,78,89914,190192,280106
1973-12-31,79,78023,171328,249351
1973-12-31,80,69534,151996,221530
1973-12-31,81,59534,130420,189954
1973-12-31,82,52511,114175,166686
1973-12-31,83,43897,94627,138524
1973-12-31,84,36893,80575,117468
1973-12-31,85,134572,281909,416481
1974-12-31,0,314398,300139,614537
1974-12-31,1,317026,303607,620633
1974-12-31,2,351631,335443,687074
1974-12-31,3,394634,374869,769503
1974-12-31,4,410663,390356,801019
1974-12-31,5,462366,438396,900762
1974-12-31,6,495083,469599,964682
1974-12-31,7,511993,487658,999651
1974-12-31,8,527220,502030,1029250
1974-12-31,9,529745,502626,1032371
1974-12-31,10,540250,513031,1053281
1974-12-31,11,533106,507601,1040707
1974-12-31,12,514400,489166,1003566
1974-12-31,13,511387,486810,998197
1974-12-31,14,496283,472277,968560
1974-12-31,15,486273,458972,945245
1974-12-31,16,466446,439774,906220
1974-12-31,17,459436,433196,892632
1974-12-31,18,447803,423030,870833
1974-12-31,19,432270,412766,845036
1974-12-31,20,429137,424392,853529
1974-12-31,21,416853,415177,832030
1974-12-31,22,430981,423746,854727
1974-12-31,23,428573,417917,846490
1974-12-31,24,451394,431090,882484
1974-12-31,25,460836,427866,888702
1974-12-31,26,442436,409224,851660
1974-12-31,27,417666,387157,804823
1974-12-31,28,386722,358372,745094
1974-12-31,29,336043,309323,645366
1974-12-31,30,433324,402101,835425
1974-12-31,31,446274,407635,853909
1974-12-31,32,442639,398156,840795
1974-12-31,33,525549,480261,1005810
1974-12-31,34,570777,519537,1090314
1974-12-31,35,561727,512786,1074513
1974-12-31,36,531438,484839,1016277
1974-12-31,37,499598,457237,956835
1974-12-31,38,492911,453722,946633
1974-12-31,39,480230,443994,924224
1974-12-31,40,455793,418591,874384
1974-12-31,41,377515,345278,722793
1974-12-31,42,377115,351766,728881
1974-12-31,43,386629,363413,750042
1974-12-31,44,413701,391008,804709
1974-12-31,45,405305,385217,790522
1974-12-31,46,411960,393116,805076
1974-12-31,47,373448,384651,758099
1974-12-31,48,351963,401952,753915
1974-12-31,49,340521,420401,760922
1974-12-31,50,301901,413299,715200
1974-12-31,51,298388,413454,711842
1974-12-31,52,316261,434246,750507
1974-12-31,53,326715,457928,784643
1974-12-31,54,319486,460566,780052
1974-12-31,55,247188,352698,599886
1974-12-31,56,166159,237136,403295
1974-12-31,57,161033,228236,389269
1974-12-31,58,176103,252152,428255
1974-12-31,59,227613,331596,559209
1974-12-31,60,286013,422875,708888
1974-12-31,61,294608,427071,721679
1974-12-31,62,300415,432726,733141
1974-12-31,63,282906,411205,694111
1974-12-31,64,282122,420339,702461
1974-12-31,65,285519,420920,706439
1974-12-31,66,276004,412489,688493
1974-12-31,67,270715,395657,666372
1974-12-31,68,257017,383426,640443
1974-12-31,69,254306,360745,615051
1974-12-31,70,242723,350741,593464
1974-12-31,71,221246,327545,548791
1974-12-31,72,209654,321187,530841
1974-12-31,73,191315,301221,492536
1974-12-31,74,170094,276470,446564
1974-12-31,75,147125,256567,403692
1974-12-31,76,127897,240653,368550
1974-12-31,77,108710,215808,324518
1974-12-31,78,94789,200810,295599
1974-12-31,79,80364,175933,256297
1974-12-31,80,69073,156941,226014
1974-12-31,81,60804,137736,198540
1974-12-31,82,51355,116653,168008
1974-12-31,83,44775,100931,145706
1974-12-31,84,37131,82475,119606
1974-12-31,85,135452,295319,430771
1975-12-31,0,301696,286138,587834
1975-12-31,1,308850,296248,605098
1975-12-31,2,315083,302669,617752
1975-12-31,3,351388,335514,686902
1975-12-31,4,394877,375244,770121
1975-12-31,5,410787,390728,801515
1975-12-31,6,460137,437319,897456
1975-12-31,7,492716,468379,961095
1975-12-31,8,511255,487472,998727
1975-12-31,9,526872,502229,1029101
1975-12-31,10,529642,502852,1032494
1975-12-31,11,540386,513539,1053925
1975-12-31,12,532822,507843,1040665
1975-12-31,13,514056,489330,1003386
1975-12-31,14,511033,486933,997966
1975-12-31,15,495988,472450,968438
1975-12-31,16,484838,458786,943624
1975-12-31,17,465029,439646,904675
1975-12-31,18,458138,433401,891539
1975-12-31,19,445851,423586,869437
1975-12-31,20,426316,413149,839465
1975-12-31,21,425880,423575,849455
1975-12-31,22,415645,413913,829558
1975-12-31,23,428261,421958,850219
1975-12-31,24,424668,415640,840308
1975-12-31,25,446411,428282,874693
1975-12-31,26,454980,424986,879966
1975-12-31,27,435440,405955,841395
1975-12-31,28,410383,384057,794440
1975-12-31,29,379356,355299,734655
1975-12-31,30,328958,306549,635507
1975-12-31,31,426316,399598,825914
1975-12-31,32,438859,405071,843930
1975-12-31,33,435245,395633,830878
1975-12-31,34,518151,478218,996369
1975-12-31,35,562175,517125,1079300
1975-12-31,36,553754,510546,1064300
1975-12-31,37,523826,482690,1006516
1975-12-31,38,492469,455288,947757
1975-12-31,39,486114,451708,937822
1975-12-31,40,474200,442171,916371
1975-12-31,41,449430,416845,866275
1975-12-31,42,371311,343549,714860
1975-12-31,43,371606,350023,721629
1975-12-31,44,381402,361762,743164
1975-12-31,45,408594,389360,797954
1975-12-31,46,400541,383591,784132
1975-12-31,47,407343,391454,798797
1975-12-31,48,369014,383004,752018
1975-12-31,49,347843,400198,748041
1975-12-31,50,336613,418552,755165
1975-12-31,51,298206,411270,709476
1975-12-31,52,294831,411302,706133
1975-12-31,53,312352,431926,744278
1975-12-31,54,322388,455500,777888
1975-12-31,55,315201,457752,772953
1975-12-31,56,243585,350547,594132
1975-12-31,57,163512,235505,399017
1975-12-31,58,158219,226550,384769
1975-12-31,59,173032,250176,423208
1975-12-31,60,223123,328927,552050
1975-12-31,61,280072,419558,699630
1975-12-31,62,287998,423451,711449
1975-12-31,63,292713,428213,720926
1975-12-31,64,275045,406335,681380
1975-12-31,65,273512,414688,688200
1975-12-31,66,275935,414355,690290
1975-12-31,67,265531,405050,670581
1975-12-31,68,259534,387917,647451
1975-12-31,69,245239,374978,620217
1975-12-31,70,241276,351398,592674
1975-12-31,71,229352,340562,569914
1975-12-31,72,207807,316912,524719
1975-12-31,73,195409,309254,504663
1975-12-31,74,177351,288360,465711
1975-12-31,75,156356,263446,419802
1975-12-31,76,134278,242760,377038
1975-12-31,77,115914,226163,342077
1975-12-31,78,97435,201017,298452
1975-12-31,79,84193,185421,269614
1975-12-31,80,70588,160835,231423
1975-12-31,81,60002,141847,201849
1975-12-31,82,52376,123123,175499
1975-12-31,83,43682,103022,146704
1975-12-31,84,37508,87599,125107
1975-12-31,85,135397,307350,442747
1976-12-31,0,304120,289632,593752
1976-12-31,1,297294,283272,580566
1976-12-31,2,306570,295120,601690
1976-12-31,3,314856,302383,617239
1976-12-31,4,351457,335881,687338
1976-12-31,5,394773,375282,770055
1976-12-31,6,407935,389154,797089
1976-12-31,7,457382,435815,893197
1976-12-31,8,492203,468257,960460
1976-12-31,9,511057,487584,998641
1976-12-31,10,527018,502709,1029727
1976-12-31,11,529992,503586,1033578
1976-12-31,12,540504,514201,1054705
1976-12-31,13,533152,508391,1041543
1976-12-31,14,514377,489989,1004366
1976-12-31,15,511692,487840,999532
1976-12-31,16,496636,473317,969953
1976-12-31,17,485760,459762,945522
1976-12-31,18,466459,441022,907481
1976-12-31,19,459115,434813,893928
1976-12-31,20,444886,425442,870328
1976-12-31,21,426605,413904,840509
1976-12-31,22,429874,423795,853669
1976-12-31,23,417621,413536,831157
1976-12-31,24,428143,420986,849129
1976-12-31,25,423642,414251,837893
1976-12-31,26,444490,426646,871136
1976-12-31,27,451957,422803,874760
1976-12-31,28,431471,403813,835284
1976-12-31,29,406100,381719,787819
1976-12-31,30,374923,352910,727833
1976-12-31,31,324417,304626,629043
1976-12-31,32,421398,397831,819229
1976-12-31,33,434269,403389,837658
1976-12-31,34,430050,394097,824147
1976-12-31,35,513147,476699,989846
1976-12-31,36,556348,515492,1071840
1976-12-31,37,548576,509131,1057707
1976-12-31,38,518531,481289,999820
1976-12-31,39,487549,454013,941562
1976-12-31,40,481363,450445,931808
1976-12-31,41,470034,441025,911059
1976-12-31,42,444872,415517,860389
1976-12-31,43,367165,342385,709550
1976-12-31,44,367855,348793,716648
1976-12-31,45,377744,360570,738314
1976-12-31,46,404825,387923,792748
1976-12-31,47,396799,382391,779190
1976-12-31,48,403482,389984,793466
1976-12-31,49,365494,381484,746978
1976-12-31,50,344283,398624,742907
1976-12-31,51,333207,416707,749914
1976-12-31,52,295095,409333,704428
1976-12-31,53,291409,409333,700742
1976-12-31,54,308659,429593,738252
1976-12-31,55,318323,452971,771294
1976-12-31,56,311106,455051,766157
1976-12-31,57,239867,348313,588180
1976-12-31,58,160842,233832,394674
1976-12-31,59,155609,224785,380394
1976-12-31,60,169823,248302,418125
1976-12-31,61,218480,326462,544942
1976-12-31,62,273947,416007,689954
1976-12-31,63,280949,419279,700228
1976-12-31,64,284998,423379,708377
1976-12-31,65,267197,401141,668338
1976-12-31,66,264868,408593,673461
1976-12-31,67,266133,407678,673811
1976-12-31,68,254881,397492,652373
1976-12-31,69,248014,379518,627532
1976-12-31,70,233290,365938,599228
1976-12-31,71,228372,341757,570129
1976-12-31,72,215777,329974,545751
1976-12-31,73,194466,305647,500113
1976-12-31,74,181320,296791,478111
1976-12-31,75,163537,275217,438754
1976-12-31,76,143111,250111,393222
1976-12-31,77,122009,228678,350687
1976-12-31,78,104377,211712,316089
1976-12-31,79,86877,186482,273359
1976-12-31,80,74330,170291,244621
1976-12-31,81,61671,146173,207844
1976-12-31,82,51741,127295,179036
1976-12-31,83,44658,109159,153817
1976-12-31,84,36864,90094,126958
1976-12-31,85,136724,322589,459313
1977-12-31,0,295721,279975,575696
1977-12-31,1,301654,288374,590028
1977-12-31,2,296349,282747,579096
1977-12-31,3,306391,295558,601949
1977-12-31,4,315332,302947,618279
1977-12-31,5,351553,336171,687724
1977-12-31,6,391363,373313,764676
1977-12-31,7,405476,387785,793261
1977-12-31,8,457222,436345,893567
1977-12-31,9,492678,468780,961458
1977-12-31,10,511264,488222,999486
1977-12-31,11,527834,503882,1031716
1977-12-31,12,530605,504551,1035156
1977-12-31,13,541295,515164,1056459
1977-12-31,14,534040,509485,1043525
1977-12-31,15,515798,491229,1007027
1977-12-31,16,513185,488906,1002091
1977-12-31,17,498897,475164,974061
1977-12-31,18,488689,462193,950882
1977-12-31,19,468869,443563,912432
1977-12-31,20,460387,437802,898189
1977-12-31,21,447240,427442,874682
1977-12-31,22,431914,415719,847633
1977-12-31,23,433868,424851,858719
1977-12-31,24,419495,414169,833664
1977-12-31,25,429585,420836,850421
1977-12-31,26,424014,413399,837413
1977-12-31,27,444364,425928,870292
1977-12-31,28,450947,422164,873111
1977-12-31,29,429937,402728,832665
1977-12-31,30,403819,380530,784349
1977-12-31,31,372337,351680,724017
1977-12-31,32,322129,303530,625659
1977-12-31,33,418727,396698,815425
1977-12-31,34,431680,402801,834481
1977-12-31,35,426868,393210,820078
1977-12-31,36,510191,476097,986288
1977-12-31,37,552563,514730,1067293
1977-12-31,38,545137,508589,1053726
1977-12-31,39,515221,480612,995833
1977-12-31,40,484576,453370,937946
1977-12-31,41,478548,449688,928236
1977-12-31,42,467080,440320,907400
1977-12-31,43,441849,414673,856522
1977-12-31,44,364218,341653,705871
1977-12-31,45,365208,347996,713204
1977-12-31,46,375220,359800,735020
1977-12-31,47,401893,386848,788741
1977-12-31,48,393800,381277,775077
1977-12-31,49,400217,388763,788980
1977-12-31,50,362255,380252,742507
1977-12-31,51,341148,397047,738195
1977-12-31,52,330122,414977,745099
1977-12-31,53,291965,407641,699606
1977-12-31,54,288048,407417,695465
1977-12-31,55,304947,427513,732460
1977-12-31,56,314330,450568,764898
1977-12-31,57,306818,452311,759129
1977-12-31,58,236305,346141,582446
1977-12-31,59,158086,232202,390288
1977-12-31,60,152872,223211,376083
1977-12-31,61,166505,246535,413040
1977-12-31,62,213906,323863,537769
1977-12-31,63,267679,412204,679883
1977-12-31,64,274036,415051,689087
1977-12-31,65,276976,418358,695334
1977-12-31,66,259168,395636,654804
1977-12-31,67,255917,402177,658094
1977-12-31,68,256204,400946,657150
1977-12-31,69,244358,389659,634017
1977-12-31,70,236384,371087,607471
1977-12-31,71,221212,356445,577657
1977-12-31,72,215564,331674,547238
1977-12-31,73,202347,319257,521604
1977-12-31,74,181304,294315,475619
1977-12-31,75,167643,284221,451864
1977-12-31,76,150436,262133,412569
1977-12-31,77,130937,236818,367755
1977-12-31,78,110418,214857,325275
1977-12-31,79,93608,197635,291243
1977-12-31,80,77175,172132,249307
1977-12-31,81,65399,155973,221372
1977-12-31,82,53568,132204,185772
1977-12-31,83,44448,113652,158100
1977-12-31,84,37933,96178,134111
1977-12-31,85,139248,341682,480930
1978-12-31,0,293380,278052,571432
1978-12-31,1,294789,279639,574428
1978-12-31,2,301958,288869,590827
1978-12-31,3,297460,283986,581446
1978-12-31,4,307794,296612,604406
1978-12-31,5,316438,304098,620536
1978-12-31,6,349534,335234,684768
1978-12-31,7,390715,372981,763696
1978-12-31,8,407363,389453,796816
1978-12-31,9,459269,438286,897555
1978-12-31,10,494516,470330,964846
1978-12-31,11,513340,490019,1003359
1978-12-31,12,529905,505555,1035460
1978-12-31,13,532815,506235,1039050
1978-12-31,14,543698,516835,1060533
1978-12-31,15,536679,511325,1048004
1978-12-31,16,518437,492970,1011407
1978-12-31,17,516187,490753,1006940
1978-12-31,18,503018,478417,981435
1978-12-31,19,491948,465179,957127
1978-12-31,20,471294,446606,917900
1978-12-31,21,464394,439717,904111
1978-12-31,22,453132,429377,882509
1978-12-31,23,437253,417376,854629
1978-12-31,24,437785,426007,863792
1978-12-31,25,422316,414748,837064
1978-12-31,26,431496,420867,852363
1978-12-31,27,425002,413272,838274
1978-12-31,28,445039,425462,870501
1978-12-31,29,450449,421595,872044
1978-12-31,30,429071,402138,831209
1978-12-31,31,402533,379957,782490
1978-12-31,32,370540,350966,721506
1978-12-31,33,320372,303196,623568
1978-12-31,34,416764,396343,813107
1978-12-31,35,429754,402581,832335
1978-12-31,36,424744,393181,817925
1978-12-31,37,507984,475964,983948
1978-12-31,38,550041,514578,1064619
1978-12-31,39,542800,508254,1051054
1978-12-31,40,512694,480458,993152
1978-12-31,41,482257,453121,935378
1978-12-31,42,476244,449404,925648
1978-12-31,43,464856,439823,904679
1978-12-31,44,439506,414046,853552
1978-12-31,45,361870,341225,703095
1978-12-31,46,362964,347487,710451
1978-12-31,47,372694,359084,731778
1978-12-31,48,399027,385907,784934
1978-12-31,49,390876,380297,771173
1978-12-31,50,397019,387588,784607
1978-12-31,51,359084,379061,738145
1978-12-31,52,337990,395630,733620
1978-12-31,53,326905,413348,740253
1978-12-31,54,288793,405776,694569
1978-12-31,55,284691,405516,690207
1978-12-31,56,301210,425338,726548
1978-12-31,57,310120,447920,758040
1978-12-31,58,302029,449340,751369
1978-12-31,59,232501,343744,576245
1978-12-31,60,155167,230543,385710
1978-12-31,61,149760,221621,371381
1978-12-31,62,162954,244499,407453
1978-12-31,63,208851,320975,529826
1978-12-31,64,260804,408013,668817
1978-12-31,65,266580,410118,676698
1978-12-31,66,268712,412811,681523
1978-12-31,67,250591,389849,640440
1978-12-31,68,246462,395276,641738
1978-12-31,69,245495,392949,638444
1978-12-31,70,232919,380914,613833
1978-12-31,71,224193,361428,585621
1978-12-31,72,208725,346043,554768
1978-12-31,73,202133,320929,523062
1978-12-31,74,188519,307335,495854
1978-12-31,75,167704,281669,449373
1978-12-31,76,153791,270605,424396
1978-12-31,77,136943,247939,384882
1978-12-31,78,118207,222701,340908
1978-12-31,79,98743,199968,298711
1978-12-31,80,82959,182667,265626
1978-12-31,81,67397,157245,224642
1978-12-31,82,56606,140825,197431
1978-12-31,83,45894,118063,163957
1978-12-31,84,37609,100128,137737
